C,0,0,0,0,0,167,255,255,255,255,31,0,0,0,0,0,0,0,255,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,135,0,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,199,0,0,0,0,188,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,85,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,80,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,40,255,255,0,0,0,0,0,0,0,0,0,0,255,0,255,255,207,34,0,0,0,0,0,0,0,0,0,255,255
C,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,16,0,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,63,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,143,0,0,0,0,0,0,0,255,255,255,255,255,242,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,252,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,9,0,0,255,0,0,33,0,0,0,0,0,0,0,0,255,255
C,0,0,0,0,255,233,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,38,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,237,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,40,255,255,255,191,0,0,0,0,0,0,0,0,0,0,255,30,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,72,0,0,0,0,0,0,0,0,0,0,255,247,255,40,255,72,0,0,0,0,0,0,0,0,0,255,255
C,0,0,0,0,255,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,255,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,207,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,143,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,222,0,0,0,0,0,0,0,0,0,0,0,80,0,80,255,0,0,0,0,0,0,0,0,0,0,0,239,239,255,255,255,0,0,0,0,0,0,0,0,0,0,0,27,255,112,255,99,0,0,0,0,0,0,0,0,0,0,0,0,255,0,207,0,0,0,0,0,0,0,0,0,255,255
C,0,0,0,0,255,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,0,0,0,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,64,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,191,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,191,191,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,191,255,255,0,191,191,0,0,0,0,0,0,0,0,255,255
Y,255,7,0,0,0,0,0,48,0,0,0,0,0,0,0,0,255,40,0,255,0,255,88,255,255,0,0,67,255,255,255,0,255,255,0,255,0,255,255,255,255,0,0,255,255,113,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,0,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,239,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,24,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,104,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,88,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,112,255,255,255,0,0,0,0,0,0,0,0,255,0,0,0,255,255,255,255,0,0,0,0,0,0,255,255,255
Y,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,175,143,0,0,0,0,0,0,255,255,255,0,16,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,15,255,255,255,0,0,255,255,255,48,255,255,0,255,255,175,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,112,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,255,0,0,143,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,255,0,111,207,0,0,0,0,0,255,255,255,255
Y,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,205,191,0,0,0,0,0,30,255,255,255,255,255,255,64,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,72,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,161,255,255,255,255,255,255,255,255,18,0,0,0,0,0,0,0,64,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,42,0,0,0,0,0,0,0,0,0,0,141,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,103,255,255,255,255,0,0,0,0,0,0,0,0,255,0,0,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,255,255,0,255,255,255,0,0,0,0,0,0,255,255,255
Y,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,72,0,255,255,0,0,0,0,0,255,255,255,255,120,255,159,255,255,255,255,255,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,247,255,255,32,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,64,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,183,255,255,255,255,255,255,40,0,0,0,0,0,0,0,0,0,0,135,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,191,255,255,0,0,0,0,0,0,0,215,0,0,255,255,255,255,255,0,0,0,0,0,0,0,255,255,0,191,255,255,32,255,255,0,0,0,0,0,0,255,255,255
Y,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,255,255,0,0,0,0,0,255,255,255,88,255,255,5,255,255,255,255,240,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,255,255,255,167,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,180,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,95,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,135,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,24,255,255,32,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,255,0,0,24,255,255,255,255,0,0,0,0,0,0,255,255,255,0,32,255,0,255,255,255,0,0,0,0,0,0,255,255,255
V,0,0,0,255,255,255,0,0,0,255,255,255,0,0,0,0,0,0,0,0,255,255,0,0,0,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,223,60,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,24,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,8,0,0,0,0,0,0,0,0,0,0,112,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,0,239,255,255,0,0,0,0,0,0,239,255,0,0,0,255,0,255,255,247,0,0,0,0,0,52,255,255
V,0,0,0,255,255,255,0,0,0,255,255,0,0,0,0,0,0,0,0,0,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,87,255,255,255,255,255,0,0,0,0,0,0,0,80,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,80,255,255,255,255,0,0,0,0,0,0,0,187,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,247,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,143,0,0,0,0,0,0,0,0,0,0,0,255,255,246,255,0,0,0,0,0,0,0,52,255,0,0,0,255,255,218,72,183,0,0,0,0,0,8,255,255
V,0,0,0,255,255,255,0,0,0,255,255,0,0,0,0,0,0,0,0,0,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,215,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,191,255,255,0,0,0,0,0,0,0,0,209,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,94,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,151,255,255,255,40,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,8,255,0,0,0,255,255,255,119,40,0,0,0,0,0,0,255,255
V,0,0,0,119,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,0,0,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,0,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,0,255,255,255,255,255,0,0,0,0,0,0,0,255,247,255,255,255,255,255,255,255,0,0,0,0,0,0,0,167,255,255,255,0,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,37,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,183,0,0,0,0,0,0,0,0,0,0,0,255,255,48,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,143,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,255,0,0,0,0,0,0,255,255,0,0,255,255,0,32,255,0,0,0,0,0,0,255,255,255
V,0,0,0,255,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,239,255,255,0,0,255,255,255,0,0,0,0,0,0,0,0,0,255,255,0,112,255,255,48,0,0,48,0,0,0,0,0,207,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,0,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,80,255,255,255,0,255,255,255,255,0,0,0,0,0,0,0,175,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,207,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,9,255,255,255,255,0,0,0,0,0,0,0,0,0,0,239,255,255,255,255,255,0,0,0,0,0,0,239,255,0,0,255,255,255,255,255,0,0,0,0,0,0,33,255,255
A,0,0,0,48,0,242,255,216,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,31,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,175,0,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,143,255,255,255,143,0,0,0,0,0,0,0,0,255,255,255,255,255,255,87,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,55,255,255,80,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,178,0,0,0,0,0,0,0,0,0,0,0,0,244,255,16,255,0,0,0,0,0,0,0,255,255,0,0,0,255,255,255,63,0,0,0,0,0,0,255,255,255,0,0,0,255,255,0,255,0,0,0,0,0,0,255,255,255
A,0,0,0,255,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,211,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,175,88,255,255,255,0,0,0,0,0,0,255,255,244,255,255,255,73,255,255,255,0,0,0,0,0,215,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,199,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,238,255,0,255,0,0,0,0,0,0,0,0,0,0,40,135,255,255,255,255,0,0,0,0,0,0,0,0,255,255,0,255,0,0,245,255,0,0,0,0,0,0,0,255,255,255
